10.40276,-1.09629,-0.49309
10.36446,-0.91437,-0.48352
10.27829,-0.69416,-0.45479
10.23999,-0.55054,-0.47394
10.19212,-0.46437,-0.50266
10.31659,-0.35905,-0.56969
10.56553,-0.25373,-0.62713
10.51765,-0.18670,-0.68458
10.31659,-0.16755,-0.67501
10.23999,-0.15798,-0.59841
10.37404,-0.10053,-0.46437
10.51765,-0.11968,-0.30160
10.54638,-0.39734,-0.34947
10.56553,-0.69416,-0.39734
10.46021,-0.84735,-0.38777
10.38361,-0.92395,-0.32075
10.41233,-0.94309,-0.23458
10.44106,-0.97182,-0.24415
10.33574,-1.03884,-0.22500
10.21127,-1.09629,-0.21543
10.19212,-1.12501,-0.25373
10.22084,-1.17288,-0.31117
10.19212,-1.17288,-0.39734
10.10595,-1.10586,-0.35905
10.13467,-0.97182,-0.28245
10.20169,-0.90480,-0.20585
10.20169,-0.84735,-0.16755
10.23999,-0.66543,-0.17713
10.29744,-0.56011,-0.20585
10.31659,-0.50266,-0.23458
10.30701,-0.45479,-0.23458
10.32616,-0.32075,-0.27287
10.39319,-0.18670,-0.32075
10.46978,-0.11968,-0.34947
10.57510,-0.09096,-0.43564
10.56553,-0.09096,-0.42607
10.54638,-0.11011,-0.47394
10.54638,-0.16755,-0.50266
10.38361,-0.19628,-0.45479
10.30701,-0.31117,-0.47394
10.33574,-0.41649,-0.62713
10.38361,-0.37820,-0.73245
10.45063,-0.27287,-0.71330
10.45063,-0.24415,-0.66543
10.48893,-0.25373,-0.60798
10.55595,-0.26330,-0.48352
10.55595,-0.25373,-0.33032
10.52723,-0.32075,-0.24415
10.49851,-0.43564,-0.16755
10.40276,-0.48352,-0.17713
10.33574,-0.51224,-0.14841
10.39319,-0.44522,-0.11011
10.36446,-0.36862,-0.12926
10.19212,-0.24415,-0.30160
10.18254,-0.04309,-0.33032
10.19212,0.12926,-0.37820
10.14425,0.23458,-0.42607
10.19212,0.30160,-0.44522
10.18254,0.20585,-0.39734
10.19212,0.02394,-0.38777
10.50808,-0.07181,-0.31117
10.56553,-0.26330,-0.16755
10.39319,-0.52181,-0.15798
10.34531,-0.69416,-0.20585
10.37404,-0.79948,-0.17713
10.35489,-0.71330,-0.16755
10.39319,-0.62713,-0.13883
10.43148,-0.64628,-0.10053
10.41233,-0.67501,-0.12926
10.46978,-0.70373,-0.23458
10.51765,-0.66543,-0.22500
10.55595,-0.54096,-0.21543
10.52723,-0.47394,-0.22500
10.53680,-0.28245,-0.18670
10.51765,-0.19628,-0.16755
10.46021,-0.26330,-0.21543
10.37404,-0.32075,-0.34947
10.31659,-0.21543,-0.31117
10.31659,-0.11011,-0.28245
10.33574,-0.10053,-0.28245
10.32616,-0.06223,-0.28245
10.26872,-0.06223,-0.35905
10.20169,-0.12926,-0.40692
10.19212,-0.13883,-0.42607
10.35489,-0.16755,-0.49309
10.39319,-0.18670,-0.51224
10.37404,-0.18670,-0.45479
10.29744,-0.16755,-0.43564
10.29744,-0.22500,-0.33990
10.29744,-0.23458,-0.26330
10.40276,-0.25373,-0.16755
10.44106,-0.24415,-0.05266
10.43148,-0.30160,0.11011
10.43148,-0.17713,0.34947
10.45063,-0.01436,0.73245
10.35489,0.15798,0.76118
10.52723,-0.11968,0.77075
10.41233,-0.38777,0.91437
10.01978,-0.42607,1.20161
9.94318,-0.36862,2.12077
10.41233,-0.53139,2.80056
11.18787,-0.69416,3.26014
11.51341,-0.23458,3.74844
11.63788,0.02394,3.89206
11.40809,-0.37820,3.59525
11.28362,-1.11544,3.08780
11.61873,-1.70906,3.33673
11.55171,-1.94842,3.80589
11.36979,-2.04417,3.90163
11.79107,-2.19736,3.86334
12.72938,-2.24523,3.77716
13.61981,-2.10162,4.03568
13.28470,-1.77608,4.21759
12.72938,-1.10586,4.28462
13.44747,-0.65586,4.26547
14.29003,-0.98139,3.84419
14.11769,-1.83353,3.40376
13.48577,-2.56120,3.12609
13.35173,-2.72396,3.28886
13.61981,-1.93885,3.26014
13.95492,-1.00054,3.02077
13.66769,-0.67501,2.93460
13.12194,-1.12501,2.91545
12.82512,-1.30693,3.03035
12.39427,-1.03884,3.14524
12.26980,-1.18246,3.23141
12.13576,-1.37395,2.81013
11.59958,-2.23566,1.06756
11.59001,-3.02077,2.81013
10.14425,-1.10586,3.45163
10.40276,0.08138,3.80589
10.41233,0.67501,4.16972
9.63679,0.45479,3.90163
9.16764,0.02394,3.96866
8.57402,0.33032,4.46653
7.81763,0.38777,5.38569
7.46337,0.63671,5.52931
7.53997,1.34523,5.53888
7.32933,1.66119,5.31867
6.36230,1.54629,5.40484
5.34739,1.06756,5.22292
5.33782,0.49309,4.73462
5.90272,0.68458,4.77292
6.14208,1.00054,5.14633
5.25165,1.26863,5.52931
4.25589,1.13459,5.60590
4.42823,0.99097,6.03676
5.07930,1.43140,6.18038
4.96441,1.38352,5.96974
3.99738,1.53672,6.17080
3.58567,1.93885,5.96974
3.95908,2.04417,6.11336
4.03568,2.09204,6.51549
3.48993,2.13991,6.79315
2.85801,2.10162,6.43889
2.82928,1.77608,6.26655
3.33673,1.74736,7.11869
3.57610,1.93885,7.84635
3.50908,2.02502,8.10487
3.48993,2.26438,8.11444
3.45163,1.23991,8.67934
3.37503,1.08671,8.91870
3.13567,1.11544,8.91870
3.11652,1.15373,8.73679
3.19312,0.80905,8.53572
3.04950,0.35905,8.54529
3.00162,-0.02394,8.92828
3.18354,0.19628,9.44530
3.55695,0.88565,9.78999
3.71014,1.46969,9.79956
3.71972,1.61331,9.69424
3.56652,1.40267,9.79956
3.33673,1.27820,9.84744
3.45163,1.27820,9.77084
3.50908,1.29735,9.56020
3.37503,1.08671,9.43573
3.10694,0.68458,9.31126
2.88673,0.58884,9.27296
3.10694,0.79948,9.14849
3.40376,0.97182,9.09104
3.27929,0.95267,8.93785
2.81971,0.72288,9.00487
2.65694,0.62713,8.96658
2.95375,0.73245,9.02402
3.10694,0.95267,8.99530
3.06865,0.90480,8.87083
2.87716,0.61756,8.85168
2.83886,0.44522,8.88998
3.23141,0.48352,8.98573
3.43248,0.85692,9.11019
