9.39743,-2.77184,2.76226
9.33998,-2.86758,2.74311
9.26339,-2.89630,2.58992
9.29211,-2.84843,2.52290
9.28254,-2.68566,2.63779
9.23466,-2.70481,2.58992
9.27296,-2.74311,2.48460
9.33041,-2.78141,2.43673
9.36871,-2.83886,2.43673
9.36871,-2.84843,2.51332
9.33998,-2.83886,2.57077
9.32083,-2.81013,2.61864
9.39743,-2.88673,2.58992
9.56020,-2.97290,2.59949
9.45488,-2.87716,2.56120
9.39743,-2.95375,2.62822
9.41658,-3.01120,2.67609
9.44530,-2.92503,2.68566
9.44530,-2.89630,2.67609
9.47403,-3.06865,2.72396
9.47403,-2.97290,2.83886
9.45488,-2.78141,2.87716
9.45488,-2.82928,2.97290
9.51233,-2.87716,2.88673
9.58892,-2.91545,2.74311
9.67509,-3.05907,2.62822
9.51233,-3.06865,2.63779
9.35913,-2.91545,2.64737
9.44530,-2.81013,2.68566
9.47403,-2.74311,2.74311
9.33041,-2.72396,2.69524
9.27296,-2.92503,2.68566
9.39743,-2.96333,2.71439
9.38786,-2.86758,2.76226
9.19637,-2.66651,2.72396
9.16764,-2.77184,2.75269
9.23466,-2.89630,2.71439
9.25381,-2.85801,2.65694
9.36871,-2.81013,2.62822
9.44530,-2.83886,2.56120
9.57935,-3.04950,2.58034
9.64637,-2.93460,2.60907
9.56020,-2.80056,2.59949
9.60807,-2.82928,2.58992
9.68467,-2.70481,2.58992
9.67509,-2.73354,2.36970
9.56020,-2.91545,2.32183
9.32083,-2.66651,2.21651
9.30169,-2.51332,2.25481
9.50275,-2.37928,2.36013
9.51233,-2.38885,2.42715
9.63679,-2.69524,2.38885
9.69424,-2.68566,2.23566
9.74212,-2.73354,2.25481
9.78999,-2.89630,2.52290
9.59850,-2.78141,2.81971
9.38786,-2.74311,2.98248
9.35913,-2.73354,3.36546
9.33041,-2.84843,3.67184
9.30169,-3.12609,4.19845
9.33041,-3.21226,4.89739
9.40700,-3.17397,5.88357
9.25381,-3.15482,7.27188
9.09104,-3.01120,8.32508
9.88573,-2.41758,9.49318
11.09213,-2.95375,11.00596
11.24532,-4.74419,11.60915
10.39319,-5.91229,11.92511
11.48469,-6.52506,13.14109
13.84003,-6.29527,14.94110
15.13259,-5.32824,15.11344
15.15174,-5.06973,13.86875
15.02727,-6.99422,12.53789
15.49643,-8.70806,11.75277
16.16664,-7.97082,12.01129
16.24324,-6.14208,12.56661
15.96558,-5.58676,12.26980
15.98473,-7.26230,10.73787
16.12835,-8.40168,9.09104
15.26664,-7.39635,8.02827
13.74428,-6.44847,7.77933
13.05491,-6.16123,7.46337
12.65278,-5.83570,7.10911
11.51341,-5.75910,6.88890
9.53148,-5.91229,6.05591
7.85593,-5.72080,5.55803
7.28145,-4.52398,5.45271
7.22401,-2.58992,5.28037
6.93677,-1.56544,4.76334
6.05591,-1.51757,3.97823
5.17505,-1.68034,2.91545
4.40909,-1.79523,2.19736
3.67184,-1.50799,1.61331
3.33673,-1.22076,1.37395
2.89630,-0.89522,0.90480
1.61331,0.25373,-0.22500
-0.10053,0.70373,-1.18246
-1.90055,1.38352,-1.25905
-3.59525,2.18779,-1.12501
-4.48568,2.07289,-0.97182
-4.76334,2.14949,-1.04841
-5.27080,3.30801,-1.17288
-6.48677,4.07398,-1.43140
-7.53997,4.45696,-1.93885
-7.98040,4.34206,-1.99630
-7.99955,4.04525,-1.57502
-8.11444,3.77716,-1.07714
-8.21976,3.75801,-0.65586
-8.25806,4.26547,-0.48352
-8.30593,4.33249,-0.23458
-8.43998,4.10270,-0.32075
-8.61232,3.56652,-0.17713
-8.52615,3.63355,0.07181
-8.37295,3.92078,0.38777
-8.21019,3.83461,0.64628
-8.19104,3.60482,0.87607
-8.30593,3.52823,1.01969
-8.29636,3.27929,1.08671
-8.12401,3.38461,1.45055
-8.15274,3.74844,1.54629
-8.28678,3.74844,1.48884
-8.32508,3.55695,1.43140
-8.16231,3.42291,1.57502
-8.09529,3.51865,1.62289
-8.32508,3.75801,1.62289
-8.35380,3.91121,1.63246
-8.14316,3.92078,1.54629
-8.07614,3.79631,1.41225
-8.20061,3.69099,1.37395
-8.23891,3.91121,1.37395
