-8.64104,3.03992,0.48352
-8.61232,2.98248,0.50266
-8.69849,2.87716,0.40692
-8.80381,2.87716,0.38777
-8.76551,2.95375,0.39734
-8.77508,3.00162,0.39734
-8.75594,2.92503,0.42607
-8.67934,2.88673,0.45479
-8.76551,2.91545,0.51224
-8.83253,2.92503,0.56969
-8.76551,2.96333,0.60798
-8.71764,2.99205,0.63671
-8.65062,2.99205,0.57926
-8.77508,2.96333,0.53139
-8.78466,2.88673,0.51224
-8.75594,2.88673,0.46437
-8.70806,2.97290,0.48352
-8.68891,3.03035,0.53139
-8.66976,3.00162,0.52181
-8.71764,2.89630,0.45479
-8.75594,2.81971,0.42607
-8.74636,2.88673,0.47394
-8.70806,2.97290,0.56011
-8.69849,2.96333,0.62713
-8.72721,2.89630,0.61756
-8.76551,2.85801,0.56011
-8.86126,2.87716,0.58884
-8.85168,2.87716,0.57926
-8.75594,2.90588,0.58884
-8.69849,2.81013,0.56011
-8.74636,2.86758,0.56011
-8.84211,3.03992,0.48352
-8.83253,3.03992,0.46437
-8.70806,2.89630,0.48352
-8.68891,2.81013,0.42607
-8.77508,2.96333,0.37820
-8.82296,3.10694,0.39734
-8.72721,3.05907,0.52181
-8.57402,2.93460,0.52181
-8.55487,2.85801,0.38777
-8.65062,2.90588,0.32075
-8.67934,2.95375,0.42607
-8.70806,2.90588,0.50266
-8.73679,2.87716,0.48352
-8.71764,2.87716,0.43564
-8.67934,2.82928,0.43564
-8.67934,2.94418,0.45479
-8.84211,2.99205,0.44522
-8.98573,2.90588,0.46437
-8.86126,2.77184,0.52181
-8.87083,2.66651,0.31117
-9.02402,2.69524,0.09096
-8.99530,2.95375,0.24415
-8.78466,3.16439,0.51224
-8.63147,3.13567,0.64628
-8.60274,3.01120,0.41649
-8.49742,2.95375,0.16755
-8.83253,3.03992,0.23458
-9.31126,2.97290,0.46437
-9.09104,2.98248,0.50266
-8.86126,2.89630,0.39734
-8.76551,2.76226,0.23458
-8.85168,2.87716,0.19628
-9.00487,3.05907,0.41649
-8.88998,3.07822,0.59841
-8.57402,2.99205,0.55054
-8.40168,3.02077,0.43564
-8.44955,3.15482,0.38777
-8.53572,3.20269,0.44522
-8.66019,3.16439,0.38777
-8.66976,2.97290,0.28245
-8.58359,2.96333,0.16755
-8.66976,3.08780,0.21543
-8.72721,3.26971,0.25373
-8.59317,3.43248,0.28245
-8.40168,3.28886,0.33032
-8.55487,3.14524,0.11011
-8.81338,3.21226,0.06223
-8.70806,3.47078,0.30160
-8.53572,3.54737,0.45479
-8.54529,3.24099,0.37820
-8.71764,3.12609,0.08138
-8.70806,3.49950,0.15798
-8.79423,3.84419,0.37820
-8.78466,3.75801,0.43564
-8.68891,3.38461,0.39734
-8.75594,3.18354,0.19628
-8.92828,3.39418,0.00479
-9.06232,3.69099,0.15798
-8.80381,3.32716,0.47394
-8.65062,2.93460,0.36862
-8.72721,2.97290,0.16755
-8.79423,3.10694,0.11968
-8.96658,3.32716,0.10053
-8.84211,3.43248,0.06223
-8.71764,3.50908,-0.06223
-8.90913,3.56652,-0.35905
-9.41658,3.73887,-0.53139
-9.66552,4.01653,-0.33032
-9.55062,4.28462,-0.15798
-9.30169,4.56228,-0.41649
-9.44530,4.83037,-0.63671
-9.81871,4.86866,-0.49309
-9.79956,5.02186,-0.40692
-9.39743,5.25165,-0.59841
-9.11019,5.17505,-0.65586
-9.31126,4.80164,-0.42607
-9.68467,4.69632,-0.45479
-9.47403,4.70590,-0.21543
-9.00487,4.34206,0.21543
-8.64104,3.74844,0.58884
-8.94743,3.53780,0.56011
-9.33041,3.45163,0.84735
-9.24424,2.89630,1.25905
-8.81338,2.31226,1.40267
-8.52615,2.02502,1.34523
-8.75594,1.80480,1.38352
-8.78466,1.79523,1.60374
-8.33465,1.67076,1.85268
-7.81763,1.11544,2.03459
-7.68358,0.81862,2.27396
-7.31975,0.45479,2.84843
-6.66868,-0.00479,3.04950
-6.17080,-0.10053,2.96333
-5.86442,-0.10053,3.02077
-5.58676,-0.25373,3.26014
-5.02186,-0.37820,3.52823
-4.46653,-0.71330,3.89206
-3.66227,-1.24948,4.47611
-2.50375,-1.64204,5.03143
-1.34523,-2.69524,5.31867
-0.88565,-3.10694,5.26122
-0.30160,-3.48993,5.80697
0.75160,-3.70057,6.45804
1.51757,-3.48035,6.89847
1.70906,-4.18887,7.35805
1.38352,-5.03143,7.24315
1.23033,-4.57185,7.20486
1.67076,-2.62822,8.09529
1.91012,-1.70906,9.29211
2.41758,-2.46545,9.91446
3.03992,-3.45163,9.81871
3.05907,-3.24099,9.70382
2.89630,-2.68566,9.89531
3.29844,-3.31759,11.00596
3.45163,-3.72929,11.52298
3.05907,-4.53355,11.76235
3.34631,-5.50059,12.54746
2.87716,-4.65802,11.48469
2.59949,-3.41333,10.75702
2.89630,-4.07398,10.80489
3.08780,-4.51441,11.08255
2.88673,-3.23141,11.50384
2.55162,-2.40800,11.85809
2.54205,-2.91545,11.08255
2.47502,-2.75269,10.22084
2.63779,-3.29844,10.42191
