10.01978,-3.05907,0.52181
9.75169,-2.95375,0.51224
9.58892,-2.94418,0.43564
9.71339,-2.79098,0.33032
9.93361,-2.57077,0.22500
9.88573,-2.55162,0.30160
9.70382,-2.58034,0.42607
9.72297,-2.59949,0.47394
9.97190,-2.52290,0.48352
10.11552,-2.31226,0.46437
10.06765,-2.19736,0.48352
10.08680,-2.35055,0.54096
10.26872,-2.44630,0.53139
10.39319,-2.28353,0.37820
10.22084,-2.20694,0.30160
10.00063,-2.45587,0.34947
9.99105,-2.68566,0.20585
10.10595,-2.71439,0.13883
10.13467,-2.58992,0.10053
9.97190,-2.46545,0.14841
9.84744,-2.44630,0.19628
9.94318,-2.58034,0.11011
10.14425,-2.75269,0.04309
10.11552,-2.78141,0.03351
9.89531,-2.79098,0.01436
9.85701,-2.86758,-0.02394
10.11552,-2.98248,-0.10053
10.36446,-3.02077,-0.11968
10.25914,-2.95375,-0.09096
10.03893,-2.87716,-0.04309
10.04850,-2.85801,-0.05266
10.19212,-2.85801,-0.06223
10.08680,-2.82928,-0.04309
9.92403,-2.82928,0.00000
9.90488,-2.81013,0.06223
9.98148,-2.81971,0.09096
10.01020,-2.77184,0.11968
9.97190,-2.64737,0.14841
9.90488,-2.58992,0.19628
9.85701,-2.58992,0.23458
9.90488,-2.58992,0.21543
10.04850,-2.51332,0.16755
10.12510,-2.49417,0.11011
10.00063,-2.55162,0.10053
9.83786,-2.63779,0.06223
9.81871,-2.66651,0.02394
9.98148,-2.57077,0.06223
9.96233,-2.44630,0.12926
9.75169,-2.49417,0.13883
9.75169,-2.71439,0.11011
9.94318,-2.91545,0.08138
10.06765,-2.94418,0.04309
9.95276,-2.89630,0.11011
9.81871,-2.86758,0.22500
9.86659,-2.87716,0.31117
10.00063,-2.89630,0.27287
9.98148,-2.90588,0.26330
9.85701,-2.96333,0.30160
9.83786,-2.95375,0.21543
9.96233,-2.82928,0.14841
10.06765,-2.79098,0.13883
10.00063,-2.82928,0.21543
9.92403,-2.81013,0.24415
9.97190,-2.74311,0.21543
10.09637,-2.65694,0.17713
10.12510,-2.59949,0.13883
9.95276,-2.59949,0.13883
9.81871,-2.71439,0.05266
9.90488,-2.82928,0.04309
10.14425,-2.84843,0.09096
10.18254,-2.78141,0.15798
10.01978,-2.71439,0.21543
9.87616,-2.77184,0.25373
9.91446,-2.85801,0.20585
10.04850,-2.84843,0.20585
10.09637,-2.76226,0.18670
9.93361,-2.76226,0.18670
9.84744,-2.82928,0.11011
9.93361,-2.87716,0.00479
10.10595,-2.90588,0.00000
10.09637,-2.81971,0.10053
9.98148,-2.80056,0.18670
9.87616,-2.73354,0.22500
9.90488,-2.74311,0.18670
10.02935,-2.78141,0.15798
10.07723,-2.76226,0.11968
9.97190,-2.75269,0.10053
9.86659,-2.77184,0.11968
9.92403,-2.73354,0.06223
10.08680,-2.70481,0.02394
10.05808,-2.66651,0.01436
9.95276,-2.68566,0.03351
9.95276,-2.75269,-0.00479
10.09637,-2.72396,-0.01436
10.16340,-2.64737,-0.00479
10.01978,-2.58992,-0.01436
9.89531,-2.62822,-0.04309
9.87616,-2.72396,0.00479
9.95276,-2.69524,0.12926
10.24957,-2.60907,0.33990
10.51765,-2.42715,0.56011
10.60383,-2.22609,0.98139
10.57510,-1.95800,1.81438
10.46021,-1.65161,2.71439
10.31659,-1.62289,3.10694
10.19212,-2.07289,3.53780
10.34531,-3.75801,4.34206
10.07723,-6.30485,3.88248
9.65594,-8.27721,2.70481
9.68467,-9.42615,2.71439
10.11552,-9.87616,3.43248
10.26872,-10.16340,4.61972
