9.99105,-2.51332,0.89522
10.46021,-1.33565,1.26863
10.70915,-1.12501,1.56544
10.46978,-1.35480,1.67076
10.37404,-1.82395,1.67076
10.36446,-2.06332,1.68034
10.53680,-1.92927,1.79523
10.68042,-1.81438,1.92927
10.55595,-1.66119,1.97715
10.37404,-1.57502,1.95800
10.36446,-1.55587,1.98672
10.33574,-1.51757,2.10162
10.08680,-1.51757,2.11119
10.04850,-1.57502,2.01545
10.13467,-1.75693,1.78566
10.07723,-1.85268,1.57502
10.07723,-1.64204,1.62289
10.07723,-1.34523,1.73778
10.01978,-1.27820,1.77608
10.01020,-1.23033,1.69948
10.14425,-1.27820,1.51757
10.28787,-1.28778,1.45055
10.30701,-1.29735,1.41225
10.23999,-1.23991,1.48884
10.14425,-1.11544,1.52714
10.17297,-1.14416,1.44097
10.16340,-1.21118,1.43140
10.18254,-1.23033,1.39310
10.18254,-1.19203,1.36437
10.16340,-1.12501,1.37395
10.20169,-1.12501,1.44097
10.11552,-1.11544,1.52714
10.06765,-1.17288,1.46969
10.14425,-1.28778,1.47927
10.06765,-1.47927,1.52714
10.03893,-1.53672,1.59416
10.10595,-1.41225,1.77608
10.02935,-1.31650,1.83353
9.96233,-1.39310,1.72821
10.06765,-1.40267,1.59416
10.19212,-1.38352,1.37395
10.23042,-1.36437,1.26863
10.13467,-1.30693,1.36437
9.94318,-1.28778,1.46969
9.87616,-1.21118,1.51757
10.02935,-1.15373,1.45055
10.13467,-1.21118,1.36437
10.13467,-1.26863,1.34523
10.10595,-1.23991,1.37395
10.14425,-1.15373,1.45055
10.17297,-1.03884,1.56544
10.06765,-1.03884,1.59416
10.09637,-1.07714,1.54629
10.21127,-1.12501,1.51757
10.26872,-1.28778,1.46012
10.16340,-1.37395,1.56544
10.06765,-1.41225,1.63246
10.11552,-1.36437,1.68991
10.11552,-1.37395,1.68034
10.08680,-1.44097,1.59416
10.06765,-1.62289,1.47927
10.14425,-1.90055,1.48884
10.13467,-1.93885,1.64204
10.16340,-1.51757,1.85268
10.24957,-1.14416,1.96757
10.20169,-1.07714,1.96757
10.01020,-1.23033,1.85268
10.01020,-1.18246,1.71863
10.09637,-1.00054,1.72821
10.12510,-0.94309,1.70906
10.48893,-1.00054,1.75693
10.52723,-0.88565,1.91970
10.20169,-0.61756,2.21651
10.14425,-0.27287,2.64737
10.36446,0.07181,2.90588
10.80489,0.21543,2.88673
11.03468,0.52181,2.91545
10.93894,0.65586,3.05907
10.53680,0.51224,3.57610
10.19212,0.57926,4.46653
10.76659,1.14416,4.87824
11.40809,1.86225,4.97398
11.54213,2.52290,5.02186
11.67618,2.87716,5.49101
11.38894,2.88673,6.05591
11.23575,2.65694,6.14208
11.87724,2.85801,5.86442
12.35597,2.64737,5.56761
12.27937,2.24523,5.81655
11.80065,2.51332,6.49634
11.87724,2.93460,6.75485
12.49001,3.23141,6.48677
12.85385,3.22184,6.10378
12.58576,2.63779,5.96974
12.23150,1.92927,6.06548
12.38469,1.76651,6.21868
12.57619,1.87183,6.04633
12.18363,2.26438,5.66335
11.99214,1.87183,5.42399
11.85809,0.89522,5.51973
11.32192,0.64628,5.94102
11.02511,0.95267,6.07506
10.70915,1.78566,6.06548
10.30701,1.89098,5.60590
10.00063,1.35480,5.50059
9.52190,0.73245,5.47186
8.60274,0.59841,5.51016
7.96125,0.96224,5.46229
8.06657,0.83777,5.47186
7.79848,0.84735,5.49101
7.19528,0.74203,5.57718
6.51549,0.63671,5.60590
6.02719,0.57926,5.29952
5.68250,0.08138,4.99313
5.07930,-0.34947,4.98356
4.71547,-0.59841,4.94526
4.71547,-0.81862,4.73462
4.31334,-0.95267,4.73462
3.39418,-1.45055,5.02186
2.62822,-1.77608,5.33782
2.56120,-1.70906,5.50059
2.68566,-1.57502,5.80697
2.54205,-1.39310,5.87399
2.18779,-1.26863,5.95059
1.83353,-1.28778,6.05591
1.87183,-1.54629,6.06548
2.15906,-1.81438,6.32400
2.14949,-1.69948,6.63996
1.68991,-1.07714,6.78358
1.25905,-0.83777,7.02294
1.58459,-0.87607,7.75061
2.18779,-0.75160,7.92295
2.04417,-0.16755,7.85593
1.52714,0.00479,8.05699
1.27820,-0.46437,8.56444
1.93885,-1.22076,8.40168
2.43673,-1.60374,8.23891
2.11119,-1.00054,8.37295
1.81438,-0.37820,8.93785
2.10162,-0.33032,9.33998
2.36013,-0.53139,9.19637
2.25481,-0.51224,9.21551
2.21651,-0.04309,9.31126
2.15906,-0.15798,9.44530
2.19736,-0.43564,9.33998
2.38885,-0.23458,9.36871
2.21651,0.20585,9.45488
2.08247,0.16755,9.49318
2.29311,-0.09096,9.64637
2.53247,0.06223,9.56020
